week_id,date,year,quarter,week_of_year,scenario,net_sales_observed,spend_tv,impr_tv,spend_search,impr_search,spend_social,impr_social,spend_display,impr_display,spend_video,impr_video,promo,covid_index,dgs30,mobility_index,competitor_ishare,baseline_true,exog_effect_true,noise_true,media_contribution_pct_true,stc_tv_true,ltc_tv_true,stc_search_true,ltc_search_true,stc_social_true,ltc_social_true,stc_display_true,ltc_display_true,stc_video_true,ltc_video_true,brand_stock_tv_true,brand_stock_video_true,brand_stock_social_true
150,2022-11-14,2022,4,46,S4,12.635,0.361153,0.0129,0.184327,0.059,0.227911,0.0157,0.09716,0.0207,0.761925,0.0441,0.0,0.0487,4.401,0.9503,0.3798,10.9012,-0.6864,0.0133,0.1905,0.1487,0.2892,0.3365,0.0241,0.2721,0.1806,0.1219,0.0611,0.411,0.5617,3.5745,3.7574,0.9328
151,2022-11-21,2022,4,47,S4,17.0073,1.073837,0.0457,0.30014,0.0985,0.706234,0.0475,0.145618,0.0273,1.892672,0.1031,0.18,0.0321,4.3824,1.0004,0.3602,12.5725,1.1387,-0.1343,0.2017,0.3085,0.3106,0.5183,0.0289,0.5812,0.205,0.1473,0.0663,0.6568,0.6074,3.8388,4.0632,1.0591
152,2022-11-28,2022,4,48,S4,17.4816,0.998643,0.0385,0.317617,0.1161,0.693816,0.0464,0.127658,0.0264,1.844332,0.1082,0.18,0.0,4.3753,1.0316,0.3547,12.4278,1.2613,-0.1928,0.228,0.3608,0.328,0.6355,0.0309,0.7095,0.2246,0.1571,0.068,0.8246,0.6462,4.0545,4.3225,1.16
153,2022-12-05,2022,4,49,S4,13.0633,0.167561,0.0069,0.181047,0.0577,0.278865,0.019,0.089782,0.0165,0.296146,0.0174,0.0,0.007,4.6237,1.0047,0.3538,10.6125,-0.5182,-0.092,0.2343,0.2329,0.3151,0.3914,0.0261,0.5025,0.2199,0.1306,0.065,0.564,0.6134,3.8947,4.1031,1.136
154,2022-12-12,2022,4,50,S4,13.0311,0.174406,0.0068,0.179182,0.059,0.2878,0.0194,0.096541,0.0199,0.29844,0.016,0.0,0.0,4.7114,1.0195,0.3539,10.8155,-0.5061,0.0738,0.2032,0.162,0.3038,0.3484,0.0245,0.4134,0.2167,0.128,0.0639,0.4023,0.5847,3.7558,3.9112,1.1193
155,2022-12-19,2022,4,51,S4,13.2021,0.189499,0.0078,0.187214,0.068,0.268546,0.0202,0.096758,0.0204,0.289268,0.0167,0.0331,0.0,4.7319,1.0248,0.3485,10.8754,-0.2146,0.0606,0.1879,0.1278,0.2946,0.381,0.0244,0.3814,0.2128,0.1286,0.0632,0.308,0.5588,3.6414,3.7377,1.0992
156,2022-12-26,2022,4,52,S4,17.3294,0.986191,0.0411,0.321937,0.1088,0.789028,0.0562,0.149156,0.0324,1.750394,0.1037,0.15,0.0037,4.6232,1.0198,0.3713,13.1827,0.9511,-0.378,0.2062,0.2741,0.3133,0.5747,0.0297,0.7143,0.2347,0.1667,0.068,0.5975,0.6005,3.8731,4.0168,1.2122
157,2023-01-02,2023,1,1,S4,14.2841,0.611717,0.0241,0.230078,0.0799,0.452368,0.0318,0.107487,0.0214,1.158448,0.0593,0.0,0.0124,4.7498,1.003,0.3153,11.6026,-0.5717,-0.1414,0.2377,0.2703,0.32,0.4808,0.0279,0.6281,0.238,0.1511,0.067,0.5944,0.617,3.955,4.1268,1.2294
158,2023-01-09,2023,1,2,S4,13.7287,0.403016,0.0173,0.181116,0.0634,0.335514,0.0267,0.098321,0.0199,0.700569,0.043,0.0,0.0,4.2403,1.012,0.3642,10.9007,-0.472,0.2168,0.2246,0.2344,0.3188,0.3864,0.0252,0.5407,0.2344,0.1386,0.0654,0.5277,0.6117,3.9404,4.0919,1.2109
159,2023-01-16,2023,1,3,S4,13.1314,0.396071,0.0161,0.19165,0.0716,0.332275,0.0223,0.101376,0.0194,0.750792,0.0415,0.0,0.0213,4.5142,0.9944,0.3364,10.7327,-0.5483,0.0143,0.2233,0.2085,0.3175,0.4051,0.0248,0.4589,0.2313,0.1307,0.0647,0.4817,0.6096,3.924,4.0775,1.1947
160,2023-01-23,2023,1,4,S4,13.0529,0.399892,0.0157,0.207263,0.0717,0.32936,0.0233,0.103242,0.021,0.797558,0.0444,0.0,0.0,4.5513,0.9781,0.3485,10.9607,-0.5281,-0.2551,0.2203,0.1926,0.3164,0.4094,0.0254,0.4313,0.2285,0.1318,0.0644,0.4656,0.6099,3.911,4.0793,1.1805
161,2023-01-30,2023,1,5,S4,13.9559,0.364524,0.016,0.188153,0.0715,0.379343,0.0297,0.105868,0.0222,0.716085,0.0425,0.0,0.0001,4.4457,1.0139,0.3155,11.1032,-0.4697,0.424,0.2077,0.1852,0.3141,0.4092,0.0248,0.4809,0.2291,0.136,0.0645,0.4484,0.6063,3.8822,4.0552,1.1836
162,2023-02-06,2023,1,6,S4,14.1351,1.338675,0.0502,0.203155,0.0761,0.34088,0.0233,0.107308,0.0229,2.282864,0.1304,0.0461,0.052,4.7254,0.9339,0.3617,11.0093,-0.3341,-0.0052,0.2451,0.3508,0.3388,0.4303,0.0252,0.4416,0.2275,0.1405,0.0647,0.7879,0.6577,4.1882,4.3996,1.1749
163,2023-02-13,2023,1,7,S4,15.5306,1.568087,0.064,0.217022,0.0827,0.385733,0.027,0.10933,0.0234,2.30223,0.1424,0.05,0.0045,5.0585,0.9808,0.3572,11.6244,-0.1705,0.0692,0.258,0.5105,0.3657,0.465,0.026,0.4594,0.2286,0.1441,0.0651,1.0396,0.7036,4.5207,4.7062,1.1808
164,2023-02-20,2023,1,8,S4,14.34,0.372635,0.0144,0.214994,0.0699,0.398644,0.0278,0.111195,0.021,0.796619,0.0435,0.0,0.0287,4.4661,1.0046,0.3487,11.3122,-0.5925,0.0719,0.2474,0.352,0.3588,0.4133,0.0261,0.4749,0.2302,0.1384,0.0655,0.7967,0.6925,4.4349,4.6323,1.1892
165,2023-02-27,2023,1,9,S4,15.038,0.398524,0.0159,0.225562,0.0839,0.370099,0.0278,0.110608,0.0244,0.732627,0.0443,0.0539,0.0018,4.439,1.0154,0.2965,11.7056,0.0205,-0.0662,0.2246,0.2725,0.3535,0.4669,0.0266,0.4822,0.23,0.1463,0.0657,0.6545,0.6798,4.3702,4.5472,1.1881
166,2023-03-06,2023,1,10,S4,13.9785,0.205571,0.0081,0.227141,0.0834,0.408784,0.0281,0.109132,0.0205,0.314884,0.0192,0.0,0.0116,4.6838,1.021,0.3407,11.6014,-0.5627,-0.131,0.2197,0.1903,0.3402,0.4754,0.0268,0.4888,0.2319,0.138,0.0657,0.4692,0.6444,4.2052,4.3102,1.198
167,2023-03-13,2023,1,11,S4,14.7597,0.192039,0.0076,0.22827,0.0852,0.434517,0.0327,0.112437,0.0241,0.354155,0.0212,0.0,0.0,4.8236,0.9946,0.3297,12.0143,-0.5821,0.3819,0.1996,0.1425,0.3275,0.4851,0.0269,0.5358,0.2349,0.1452,0.0661,0.3657,0.616,4.0476,4.1203,1.2131
168,2023-03-20,2023,1,12,S4,15.4787,0.592526,0.0229,0.23282,0.0786,0.478066,0.035,0.112702,0.0255,0.770311,0.0411,0.04,0.0,4.3922,0.977,0.2871,12.3909,-0.1362,0.1806,0.1966,0.1919,0.3321,0.4571,0.0271,0.5789,0.2394,0.1532,0.0663,0.3831,0.6142,4.1047,4.1086,1.2367
169,2023-03-27,2023,1,13,S4,15.5934,0.60595,0.0247,0.247805,0.0889,0.516186,0.0427,0.116047,0.0255,0.841628,0.046,0.04,0.0,4.6828,0.9952,0.3164,12.3598,-0.1754,0.1479,0.2091,0.228,0.3366,0.4985,0.0278,0.6726,0.245,0.157,0.0668,0.4128,0.616,4.1613,4.1201,1.2656
170,2023-04-03,2023,2,14,S4,14.7504,0.616582,0.027,0.22596,0.0761,0.403884,0.0293,0.111628,0.0256,1.012254,0.0539,0.0,0.0086,4.8747,0.9956,0.3219,12.0374,-0.6087,0.1037,0.2182,0.2591,0.3411,0.4482,0.0271,0.5855,0.244,0.1593,0.0667,0.4623,0.6248,4.2163,4.1791,1.2602
171,2023-04-10,2023,2,15,S4,14.4419,0.391788,0.0178,0.212586,0.0807,0.429333,0.0308,0.117436,0.0232,0.813139,0.0459,0.0,0.0,4.3662,1.0016,0.3237,11.9734,-0.5143,-0.1806,0.219,0.231,0.3374,0.4593,0.0263,0.5607,0.2445,0.1531,0.0672,0.4601,0.6239,4.1702,4.1735,1.2627
172,2023-04-17,2023,2,16,S4,15.3009,0.42344,0.0174,0.206775,0.0821,0.394393,0.0292,0.114823,0.024,0.764617,0.0432,0.0315,0.0133,4.4085,1.0127,0.3142,12.2073,-0.2445,0.23,0.2031,0.2134,0.3352,0.4679,0.0259,0.5341,0.243,0.1525,0.0673,0.4479,0.621,4.1436,4.1536,1.2552
173,2023-04-24,2023,2,17,S4,15.0179,0.55011,0.0253,0.23756,0.0864,0.547203,0.0411,0.112546,0.0245,1.032381,0.0606,0.0,0.0217,4.5533,0.9765,0.3147,12.4696,-0.6449,-0.1518,0.2227,0.2431,0.3377,0.4895,0.027,0.6378,0.2494,0.1536,0.0671,0.5098,0.63,4.1743,4.214,1.2882
174,2023-05-01,2023,2,18,S4,14.6274,0.410488,0.0183,0.217636,0.0823,0.433585,0.0307,0.111518,0.0228,0.732912,0.0397,0.0,0.0073,4.5432,1.0015,0.3367,11.9438,-0.5654,0.051,0.2186,0.2242,0.335,0.4748,0.0265,0.584,0.2491,0.1488,0.0669,0.4639,0.6248,4.1413,4.1792,1.2868
175,2023-05-08,2023,2,19,S4,14.1616,0.415135,0.0192,0.214901,0.0747,0.38161,0.0278,0.104523,0.0215,0.803583,0.047,0.0,0.0,4.625,0.9802,0.3302,11.9357,-0.5687,-0.2951,0.2182,0.2187,0.3328,0.4372,0.0263,0.5311,0.2461,0.1424,0.066,0.4656,0.6235,4.1137,4.1707,1.2714
176,2023-05-15,2023,2,20,S4,14.3523,0.414949,0.0174,0.207182,0.0716,0.387404,0.0306,0.113985,0.0222,0.817685,0.0495,0.0,0.0091,4.6696,1.0022,0.2471,12.1866,-0.5315,-0.3674,0.2135,0.2065,0.3308,0.4154,0.0259,0.5349,0.244,0.1412,0.0664,0.4763,0.6231,4.0889,4.1676,1.2604
177,2023-05-22,2023,2,21,S4,15.0367,0.389183,0.0177,0.230043,0.0857,0.399753,0.0277,0.115961,0.0225,0.743805,0.0426,0.0,0.0,4.2847,1.0001,0.2969,12.4184,-0.5049,0.0573,0.2039,0.2014,0.328,0.4755,0.0267,0.5084,0.2429,0.1417,0.0669,0.4553,0.6192,4.0543,4.1418,1.2548
178,2023-05-29,2023,2,22,S4,16.0554,0.57172,0.0237,0.269846,0.0916,0.534521,0.0389,0.12362,0.0253,1.137384,0.0664,0.08,0.0187,4.6052,0.971,0.299,12.6906,0.1651,-0.1456,0.2084,0.2285,0.3319,0.5144,0.0285,0.6044,0.2487,0.1508,0.0679,0.5375,0.6326,4.1025,4.2314,1.2848
179,2023-06-05,2023,2,23,S4,14.1551,0.196512,0.0079,0.201721,0.0742,0.366639,0.0253,0.108828,0.0217,0.350954,0.0224,0.0,0.0,4.5104,0.9953,0.2664,12.0697,-0.5005,-0.3581,0.208,0.1648,0.3202,0.4427,0.0263,0.5167,0.245,0.1441,0.0671,0.4116,0.6054,3.9583,4.0494,1.2655
180,2023-06-12,2023,2,24,S4,14.4182,0.206098,0.0082,0.224534,0.087,0.340659,0.0236,0.103906,0.0209,0.305589,0.0184,0.0,0.0,4.7954,0.9963,0.3027,12.1245,-0.5627,0.0973,0.1914,0.1315,0.3102,0.4869,0.0266,0.4608,0.2404,0.138,0.0661,0.3203,0.5782,3.8348,3.8675,1.242
181,2023-06-19,2023,2,25,S4,14.6815,0.208663,0.0092,0.192905,0.0723,0.329646,0.0231,0.105502,0.0225,0.326125,0.02,0.0,0.0,4.4712,0.9946,0.3253,12.2749,-0.5483,0.3816,0.1753,0.1181,0.3014,0.4287,0.0253,0.4305,0.2361,0.14,0.0656,0.2719,0.5558,3.7254,3.7175,1.2194
182,2023-06-26,2023,2,26,S4,14.3886,0.207131,0.0087,0.218538,0.0889,0.363812,0.0263,0.110599,0.0226,0.331751,0.0183,0.0,0.0,4.5461,1.0354,0.2784,12.0291,-0.4731,0.2501,0.1795,0.1082,0.2933,0.4928,0.0261,0.4478,0.2344,0.1414,0.0658,0.2361,0.5364,3.6259,3.5882,1.211
183,2023-07-03,2023,3,27,S4,15.7438,0.608949,0.0256,0.259147,0.0907,0.464756,0.0346,0.121529,0.0282,1.143507,0.0693,0.1,0.0273,4.6141,0.9776,0.3067,12.4478,0.3341,-0.0463,0.1911,0.1865,0.3019,0.5138,0.0279,0.5353,0.2384,0.16,0.067,0.4173,0.56,3.7316,3.7458,1.2316
184,2023-07-10,2023,3,28,S4,14.8222,0.414742,0.0177,0.184256,0.0745,0.332927,0.0271,0.103056,0.0208,0.748737,0.0416,0.0512,0.0179,4.6941,0.9817,0.2818,12.0359,-0.1066,0.0016,0.1951,0.1906,0.303,0.444,0.0253,0.5024,0.2346,0.1459,0.0659,0.4158,0.5639,3.7448,3.7722,1.2119
185,2023-07-17,2023,3,29,S4,14.1066,0.416192,0.0172,0.202588,0.0777,0.296321,0.0223,0.098187,0.0191,0.759882,0.0454,0.0,0.0,4.638,0.9581,0.2869,11.6634,-0.5476,0.1598,0.2007,0.19,0.304,0.4446,0.0254,0.4416,0.2293,0.1333,0.0647,0.4302,0.5679,3.7574,3.799,1.1843
186,2023-07-24,2023,3,30,S4,14.2746,0.488709,0.0221,0.207317,0.0756,0.307043,0.0221,0.092613,0.0215,0.8742,0.0491,0.0,0.0,4.3448,0.9821,0.3304,11.7494,-0.5252,0.202,0.1995,0.2139,0.3075,0.4353,0.0256,0.4125,0.2256,0.1345,0.0632,0.4537,0.5767,3.8011,3.8573,1.165
187,2023-07-31,2023,3,31,S4,13.6884,0.520479,0.0202,0.199773,0.0805,0.253589,0.0192,0.09189,0.0183,0.910945,0.058,0.0,0.0,4.6946,0.9947,0.2906,11.384,-0.51,-0.0618,0.2101,0.2177,0.3118,0.4557,0.0253,0.3707,0.2191,0.125,0.0622,0.5029,0.5859,3.8539,3.9194,1.1316
188,2023-08-07,2023,3,32,S4,13.3004,0.390304,0.018,0.196124,0.0779,0.240006,0.0169,0.090442,0.0177,0.767568,0.0417,0.0,0.0,4.3945,0.9863,0.3115,11.0043,-0.4812,0.0062,0.2084,0.209,0.3109,0.4478,0.0251,0.3304,0.2128,0.1183,0.0614,0.4677,0.5877,3.8433,3.9309,1.0994
189,2023-08-14,2023,3,33,S4,13.035,0.37892,0.0151,0.180945,0.0635,0.261795,0.0215,0.092005,0.0206,0.747954,0.0442,0.0,0.0484,4.6715,0.9913,0.2658,10.8849,-0.6037,0.0541,0.2071,0.1897,0.3097,0.3804,0.0243,0.3563,0.2092,0.1243,0.061,0.4565,0.5883,3.8283,3.9349,1.0806
190,2023-08-21,2023,3,34,S4,14.6229,0.473225,0.0197,0.188415,0.0757,0.339438,0.0263,0.109674,0.0231,0.893847,0.0552,0.06,0.0087,4.3896,0.9902,0.3417,11.6428,0.0075,0.0997,0.1965,0.2018,0.3121,0.4226,0.0244,0.4141,0.211,0.1351,0.0627,0.4935,0.5954,3.8582,3.9827,1.09
191,2023-08-28,2023,3,35,S4,14.5765,0.520388,0.0232,0.211191,0.0776,0.299503,0.0226,0.10164,0.0198,1.006392,0.0623,0.06,0.0,4.5724,1.0258,0.3178,11.5744,0.061,-0.024,0.2034,0.2259,0.3159,0.4399,0.0255,0.4044,0.2101,0.1301,0.063,0.5439,0.6064,3.9052,4.0565,1.0853
192,2023-09-04,2023,3,36,S4,14.2934,0.377089,0.0152,0.208829,0.0784,0.322956,0.0247,0.098497,0.019,0.556674,0.0342,0.07,0.0093,4.3811,0.9943,0.3036,11.3256,0.1267,-0.0216,0.2003,0.1994,0.3141,0.4471,0.0257,0.4201,0.2108,0.1251,0.0628,0.4625,0.595,3.8832,3.9801,1.0889
193,2023-09-11,2023,3,37,S4,13.1068,0.190303,0.0087,0.176369,0.0673,0.215957,0.0176,0.085665,0.0195,0.299743,0.018,0.0,0.0,4.407,1.0007,0.3204,10.7792,-0.466,0.2484,0.1942,0.153,0.3039,0.3975,0.0243,0.3591,0.2043,0.1241,0.0612,0.3491,0.5686,3.7566,3.8036,1.0555
194,2023-09-18,2023,3,38,S4,13.6182,0.200824,0.008,0.172387,0.0665,0.215501,0.0174,0.08989,0.0195,0.289863,0.0162,0.0543,0.0,4.696,0.9982,0.2824,11.0491,-0.0067,0.2177,0.1732,0.1238,0.2953,0.3842,0.0237,0.3293,0.199,0.1235,0.0606,0.2739,0.5447,3.6498,3.6433,1.028
195,2023-09-25,2023,3,39,S4,12.2948,0.193639,0.008,0.171958,0.0586,0.19799,0.0139,0.09453,0.019,0.292076,0.0156,0.0,0.002,4.6311,0.9986,0.3362,10.5333,-0.4961,0.0859,0.1766,0.1076,0.2871,0.3451,0.0235,0.2822,0.1933,0.1219,0.0608,0.2264,0.5237,3.5489,3.5033,0.9987
196,2023-10-02,2023,4,40,S4,12.8525,0.366086,0.0166,0.161976,0.0535,0.224129,0.0168,0.089047,0.0197,0.699433,0.0393,0.0,0.0,4.5065,1.0344,0.3082,10.7297,-0.4378,0.3094,0.1752,0.1414,0.2878,0.3141,0.0229,0.289,0.1906,0.1232,0.0603,0.2921,0.5297,3.557,3.5429,0.9846
197,2023-10-09,2023,4,41,S4,12.8014,0.389232,0.0177,0.181247,0.0701,0.208352,0.017,0.09628,0.0208,0.708238,0.0406,0.0,0.0158,4.829,0.9417,0.3128,11.0837,-0.617,-0.0696,0.1878,0.1656,0.2893,0.3837,0.0237,0.2946,0.1872,0.1273,0.0608,0.3368,0.5353,3.5756,3.5806,0.9672
198,2023-10-16,2023,4,42,S4,13.1284,0.377425,0.0149,0.162247,0.0536,0.224402,0.0184,0.096424,0.0221,0.741658,0.0432,0.0,0.0069,4.5813,0.9548,0.3093,10.9745,-0.5456,0.2921,0.1834,0.1651,0.2902,0.322,0.023,0.3106,0.1856,0.1336,0.0611,0.3741,0.5419,3.5867,3.6246,0.9589
199,2023-10-23,2023,4,43,S4,13.4155,0.411066,0.0178,0.182456,0.0641,0.207461,0.0154,0.08705,0.0194,0.690939,0.0373,0.0354,0.0134,4.5493,0.9791,0.31,11.1177,-0.231,0.0977,0.1812,0.1789,0.2923,0.358,0.0238,0.2887,0.1831,0.128,0.0603,0.3729,0.5452,3.6127,3.6468,0.9457
200,2023-10-30,2023,4,44,S4,14.0685,0.357141,0.0137,0.187172,0.065,0.211305,0.0167,0.094973,0.0194,0.715058,0.0383,0.0453,0.0,4.5817,1.0003,0.338,11.1537,-0.1096,0.5888,0.1731,0.1662,0.292,0.3692,0.0242,0.2912,0.1813,0.1252,0.0606,0.3763,0.5493,3.61,3.6743,0.9364
201,2023-11-06,2023,4,45,S4,12.9989,0.378933,0.0148,0.178909,0.0614,0.242083,0.0171,0.101343,0.0202,0.779618,0.0465,0.0,0.018,4.4524,1.0003,0.3319,11.2962,-0.5524,-0.2146,0.19,0.1649,0.2927,0.3551,0.024,0.2961,0.182,0.1265,0.0616,0.4107,0.556,3.6183,3.719,0.94
202,2023-11-13,2023,4,46,S4,13.2348,0.411452,0.0162,0.183383,0.0631,0.24055,0.0166,0.094417,0.0188,0.801301,0.0418,0.0,0.0326,4.6851,0.985,0.3425,11.5269,-0.6541,-0.1241,0.1878,0.1712,0.2946,0.3598,0.0241,0.2939,0.1825,0.1227,0.0614,0.413,0.5629,3.6414,3.7651,0.9425
203,2023-11-20,2023,4,47,S4,13.358,0.371301,0.0159,0.177533,0.0594,0.257891,0.0199,0.0888,0.0172,0.70266,0.0407,0.0,0.0,4.5822,0.9923,0.3321,11.3125,-0.5245,0.0754,0.1867,0.1729,0.2947,0.344,0.0239,0.3245,0.184,0.1157,0.0607,0.4099,0.5643,3.6428,3.7743,0.9506
204,2023-11-27,2023,4,48,S4,18.0394,1.073707,0.042,0.324534,0.1154,0.63058,0.045,0.147187,0.0305,2.017091,0.1076,0.18,0.0,4.5167,1.0204,0.3454,13.1197,1.3086,0.0715,0.1962,0.3033,0.3155,0.5975,0.0297,0.581,0.2047,0.1542,0.0661,0.6744,0.6133,3.9003,4.1025,1.0574
205,2023-12-04,2023,4,49,S4,13.5936,0.182754,0.0068,0.190686,0.0661,0.283416,0.0221,0.101443,0.0216,0.306417,0.0158,0.0,0.0267,4.6793,1.0006,0.3297,10.9285,-0.5815,0.351,0.213,0.2006,0.3047,0.4224,0.0261,0.4746,0.2039,0.1452,0.0652,0.4675,0.5852,3.7667,3.9147,1.0534
206,2023-12-11,2023,4,50,S4,13.2426,0.20665,0.0091,0.184905,0.0671,0.291286,0.0219,0.098165,0.022,0.321795,0.0174,0.0,0.0,4.3587,1.0037,0.3856,11.2715,-0.5233,-0.1203,0.1974,0.1555,0.2963,0.3918,0.0248,0.4251,0.2038,0.1421,0.0642,0.3496,0.5617,3.6628,3.7569,1.0527
207,2023-12-18,2023,4,51,S4,13.1814,0.200745,0.0084,0.179908,0.0679,0.305784,0.0204,0.098809,0.0211,0.307746,0.0185,0.0,0.0281,4.1964,0.9982,0.3126,11.1036,-0.5317,0.1629,0.1856,0.1271,0.2884,0.3892,0.0242,0.3885,0.2046,0.1379,0.0636,0.2833,0.5399,3.5654,3.6112,1.0567
208,2023-12-25,2023,4,52,S4,17.5435,0.910694,0.0386,0.313175,0.1062,0.73743,0.0524,0.139977,0.0292,1.68692,0.0925,0.15,0.0,4.8138,1.0055,0.3722,13.0078,0.9101,0.2092,0.1947,0.2614,0.3059,0.5643,0.0294,0.681,0.2259,0.1612,0.0674,0.538,0.5819,3.7814,3.8922,1.1671
209,2024-01-01,2024,1,1,S4,14.6287,0.671803,0.0275,0.240585,0.0916,0.466214,0.0309,0.122445,0.0262,1.22081,0.0734,0.0,0.0291,4.6855,0.9669,0.3774,11.7589,-0.6987,0.1268,0.2353,0.28,0.3151,0.5323,0.0282,0.6051,0.2315,0.1633,0.0682,0.615,0.6029,3.8951,4.0328,1.196
210,2024-01-08,2024,1,2,S4,13.4426,0.369564,0.014,0.210035,0.0752,0.314091,0.0237,0.100249,0.0221,0.761101,0.0398,0.0,0.0026,4.3533,1.012,0.336,11.0026,-0.4774,-0.173,0.2299,0.2237,0.3131,0.4509,0.0266,0.5008,0.2278,0.1515,0.0663,0.5275,0.6023,3.8703,4.0287,1.1769
211,2024-01-15,2024,1,3,S4,14.0351,0.391387,0.0156,0.208743,0.0778,0.339153,0.0249,0.09486,0.0202,0.804216,0.0464,0.0,0.0052,4.152,0.9983,0.4006,11.3276,-0.5322,0.2534,0.2128,0.2005,0.3122,0.4464,0.026,0.4659,0.2263,0.1396,0.0646,0.5011,0.6038,3.8586,4.0385,1.1689
212,2024-01-22,2024,1,4,S4,13.7091,0.393738,0.0154,0.19384,0.0707,0.335965,0.0239,0.106181,0.0203,0.703937,0.0372,0.0,0.0313,4.4152,0.9766,0.3789,11.2769,-0.6381,0.2213,0.2078,0.1865,0.3114,0.4129,0.0252,0.4403,0.2248,0.1341,0.0647,0.4489,0.6003,3.8493,4.0153,1.1613
213,2024-01-29,2024,1,5,S4,14.402,0.410317,0.0168,0.220152,0.0734,0.337577,0.0239,0.113025,0.0217,0.741019,0.0375,0.0392,0.0,4.3319,1.0295,0.3814,11.6257,-0.1448,0.1079,0.1953,0.1859,0.3114,0.4186,0.0261,0.4287,0.2237,0.1357,0.0654,0.4186,0.599,3.8487,4.0069,1.1556
214,2024-02-05,2024,1,6,S4,14.2794,1.355188,0.0574,0.2043,0.0679,0.361562,0.0231,0.110803,0.02,2.253698,0.1314,0.0,0.0,4.3341,0.951,0.3654,11.3978,-0.5606,0.0368,0.2385,0.3868,0.3367,0.3947,0.0257,0.4158,0.2242,0.1311,0.0657,0.7741,0.6506,4.1623,4.3518,1.1581
215,2024-02-12,2024,1,7,S4,15.4241,1.409016,0.0579,0.223243,0.0769,0.365412,0.0277,0.10272,0.019,2.606275,0.1449,0.05,0.0,4.2903,0.9716,0.3634,11.5295,-0.0804,0.0407,0.2551,0.4999,0.3607,0.4311,0.0264,0.4546,0.2248,0.1256,0.065,1.0411,0.7053,4.4583,4.7175,1.1612
216,2024-02-19,2024,1,8,S4,15.1627,0.4092,0.0149,0.207898,0.0771,0.388386,0.0253,0.101265,0.0195,0.768769,0.0405,0.0293,0.009,4.3928,0.9695,0.3663,11.9899,-0.3258,-0.0142,0.2317,0.3488,0.3557,0.4394,0.0259,0.4489,0.2266,0.1244,0.0644,0.7858,0.6927,4.3963,4.6336,1.1703
217,2024-02-26,2024,1,9,S4,14.8272,0.400027,0.0153,0.222608,0.0766,0.383321,0.0248,0.1174,0.0246,0.797775,0.0438,0.0,0.0,4.4824,0.9927,0.381,12.0034,-0.5794,0.1153,0.2217,0.2675,0.3508,0.4388,0.0264,0.4419,0.2277,0.14,0.0657,0.6459,0.683,4.3361,4.5688,1.1763
218,2024-03-04,2024,1,10,S4,14.7798,0.209731,0.0083,0.237848,0.0832,0.398527,0.0273,0.119415,0.0229,0.3583,0.0206,0.0,0.0127,4.2258,0.9853,0.4039,12.3591,-0.6285,0.0056,0.2059,0.1885,0.3379,0.4686,0.0272,0.4627,0.2295,0.1423,0.0668,0.4697,0.6503,4.1773,4.3498,1.1856
219,2024-03-11,2024,1,11,S4,14.2503,0.192133,0.007,0.213523,0.0696,0.424588,0.0303,0.111803,0.0237,0.359923,0.0213,0.0,0.0,4.4765,0.9699,0.382,12.176,-0.61,-0.1527,0.1991,0.1385,0.3254,0.4125,0.0264,0.5007,0.2324,0.146,0.0667,0.3668,0.6216,4.0225,4.1578,1.2002
220,2024-03-18,2024,1,12,S4,14.4383,0.322428,0.0136,0.229558,0.0763,0.411724,0.0283,0.113952,0.0223,0.441054,0.0241,0.04,0.023,4.7257,0.9631,0.3626,12.1565,-0.3125,-0.1887,0.1928,0.1438,0.3204,0.432,0.0268,0.4982,0.234,0.1434,0.0668,0.3159,0.6016,3.961,4.0241,1.2088
221,2024-03-25,2024,1,13,S4,15.4291,0.60912,0.0246,0.271323,0.0915,0.507776,0.0364,0.121138,0.0238,0.891078,0.0462,0.04,0.0,4.3895,0.9828,0.3996,12.7108,-0.2193,-0.1354,0.1992,0.2013,0.3263,0.5055,0.0286,0.5757,0.2402,0.147,0.0677,0.3735,0.607,4.0332,4.0604,1.2406
222,2024-04-01,2024,2,14,S4,14.998,0.559764,0.0227,0.21311,0.0724,0.428943,0.0277,0.111416,0.0217,1.091927,0.0573,0.0,0.0,4.4625,1.0491,0.4038,12.4547,-0.5595,0.04,0.2042,0.2233,0.33,0.4326,0.0268,0.527,0.2413,0.142,0.0672,0.4524,0.6201,4.0788,4.1479,1.2465
223,2024-04-08,2024,2,15,S4,14.8934,0.397389,0.0139,0.21102,0.0657,0.445085,0.0304,0.106088,0.0212,0.734992,0.042,0.0,0.0,4.3717,1.036,0.4005,12.4927,-0.5605,-0.0049,0.1992,0.1916,0.3276,0.3873,0.0262,0.5312,0.2431,0.1381,0.0664,0.4384,0.6162,4.0491,4.1217,1.2556
224,2024-04-15,2024,2,16,S4,14.6744,0.42954,0.0158,0.23015,0.0735,0.413371,0.026,0.104799,0.0193,0.817914,0.0438,0.0,0.0,4.41,0.9918,0.4043,12.3048,-0.6031,0.0388,0.1999,0.1835,0.3266,0.4143,0.0268,0.49,0.2429,0.1301,0.0657,0.4375,0.6166,4.0374,4.1245,1.2547
