week_id,date,year,quarter,week_of_year,scenario,net_sales_observed,spend_tv,impr_tv,spend_search,impr_search,spend_social,impr_social,spend_display,impr_display,spend_video,impr_video,promo,covid_index,dgs30,mobility_index,competitor_ishare,baseline_true,exog_effect_true,noise_true,media_contribution_pct_true,stc_tv_true,ltc_tv_true,stc_search_true,ltc_search_true,stc_social_true,ltc_social_true,stc_display_true,ltc_display_true,stc_video_true,ltc_video_true,brand_stock_tv_true,brand_stock_video_true,brand_stock_social_true
150,2022-11-14,2022,4,46,S3,12.8335,0.982141,0.035,0.201506,0.0645,0.191135,0.0132,0.105791,0.0225,0.518911,0.03,0.0,0.0487,4.401,0.9503,0.3798,10.9012,-0.6864,0.0147,0.2029,0.4034,0.4747,0.3681,0.0252,0.2285,0.1644,0.1325,0.0636,0.2792,0.4643,5.8674,3.106,0.8492
151,2022-11-21,2022,4,47,S3,17.3448,2.865771,0.122,0.335017,0.1098,0.574813,0.0387,0.16415,0.0308,1.269198,0.0691,0.18,0.0321,4.3824,1.0004,0.3602,12.5725,1.1387,-0.1492,0.2181,0.8269,0.5094,0.5766,0.0304,0.4762,0.1862,0.1636,0.0696,0.4426,0.5013,6.2964,3.3529,0.9617
152,2022-11-28,2022,4,48,S3,17.8278,2.657935,0.1026,0.352789,0.1289,0.561942,0.0376,0.143164,0.0296,1.233223,0.0723,0.18,0.0,4.3753,1.0316,0.3547,12.4278,1.2613,-0.2142,0.2442,0.9635,0.5376,0.7058,0.0326,0.5771,0.2035,0.1754,0.0716,0.5535,0.5324,6.645,3.5613,1.051
153,2022-12-05,2022,4,49,S3,13.3013,0.481461,0.02,0.194551,0.062,0.226906,0.0154,0.096219,0.0176,0.220572,0.013,0.0,0.007,4.6237,1.0047,0.3538,10.6125,-0.5182,-0.1022,0.2488,0.6289,0.5175,0.4253,0.0272,0.4088,0.1991,0.1434,0.0681,0.3836,0.5071,6.3968,3.3923,1.0285
154,2022-12-12,2022,4,50,S3,13.2453,0.510139,0.02,0.194354,0.064,0.236313,0.0159,0.104426,0.0215,0.22702,0.0122,0.0,0.0,4.7114,1.0195,0.3539,10.8155,-0.5061,0.082,0.2155,0.4452,0.5004,0.3782,0.0256,0.3377,0.1962,0.1396,0.0668,0.2788,0.4855,6.1856,3.2472,1.0135
155,2022-12-19,2022,4,51,S3,13.4079,0.557107,0.0229,0.203463,0.0739,0.220448,0.0166,0.104888,0.0222,0.221358,0.0128,0.0331,0.0,4.7319,1.0248,0.3485,10.8754,-0.2146,0.0673,0.1999,0.3587,0.4866,0.4141,0.0255,0.3123,0.1927,0.1398,0.0659,0.2183,0.4659,6.0149,3.1163,0.9954
156,2022-12-26,2022,4,52,S3,17.6228,2.678772,0.1116,0.361832,0.1222,0.641843,0.0457,0.169795,0.0369,1.202432,0.0712,0.15,0.0037,4.6232,1.0198,0.3713,13.1827,0.9511,-0.42,0.2218,0.7508,0.5174,0.6424,0.0314,0.582,0.2123,0.1865,0.0716,0.4144,0.5002,6.3954,3.3455,1.0967
157,2023-01-02,2023,1,1,S3,14.5811,1.643892,0.0648,0.253049,0.0878,0.366954,0.0258,0.118636,0.0237,0.781512,0.04,0.0,0.0124,4.7498,1.003,0.3153,11.6026,-0.5717,-0.1571,0.2543,0.7343,0.5279,0.5308,0.0293,0.5107,0.2151,0.1681,0.0705,0.4078,0.5128,6.5252,3.4302,1.1113
158,2023-01-09,2023,1,2,S3,14.0213,1.09596,0.047,0.196489,0.0688,0.272918,0.0217,0.106483,0.0216,0.477113,0.0293,0.0,0.0,4.2403,1.012,0.3642,10.9007,-0.472,0.2409,0.239,0.6369,0.5259,0.4211,0.0263,0.4397,0.2118,0.1522,0.0685,0.3612,0.5081,6.5008,3.3985,1.0941
159,2023-01-16,2023,1,3,S3,13.3748,1.068293,0.0433,0.206093,0.077,0.267118,0.0179,0.10887,0.0209,0.507071,0.028,0.0,0.0213,4.5142,0.9944,0.3364,10.7327,-0.5483,0.0158,0.2374,0.5651,0.5235,0.4369,0.0258,0.3712,0.2087,0.1421,0.0675,0.3282,0.5057,6.4709,3.3823,1.0781
160,2023-01-23,2023,1,4,S3,13.2537,1.090601,0.0428,0.22506,0.0779,0.267158,0.0189,0.111967,0.0228,0.544761,0.0303,0.0,0.0,4.5513,0.9781,0.3485,10.9607,-0.5281,-0.2834,0.2342,0.5231,0.5218,0.444,0.0265,0.3494,0.2062,0.1431,0.0672,0.3175,0.5057,6.4504,3.3824,1.0649
161,2023-01-30,2023,1,5,S3,14.2226,1.000868,0.0439,0.205438,0.078,0.309016,0.0242,0.115467,0.0242,0.492479,0.0292,0.0,0.0001,4.4457,1.0139,0.3155,11.1032,-0.4697,0.4712,0.2192,0.5054,0.5182,0.4462,0.0258,0.3909,0.2067,0.148,0.0673,0.3068,0.5027,6.4056,3.3625,1.0678
162,2023-02-06,2023,1,6,S3,14.5493,3.659336,0.1372,0.220713,0.0827,0.275798,0.0189,0.116485,0.0249,1.56295,0.0893,0.0461,0.052,4.7254,0.9339,0.3617,11.0093,-0.3341,-0.0058,0.2667,0.9586,0.5592,0.4679,0.0263,0.3581,0.2051,0.1527,0.0675,0.5393,0.5452,6.9128,3.6466,1.0594
163,2023-02-13,2023,1,7,S3,16.2168,4.408316,0.18,0.241844,0.0922,0.320044,0.0224,0.121737,0.026,1.621802,0.1003,0.05,0.0045,5.0585,0.9808,0.3572,11.6244,-0.1705,0.0769,0.289,1.4198,0.6052,0.5156,0.0273,0.3774,0.2065,0.1586,0.0682,0.7229,0.5845,7.4813,3.9094,1.0667
164,2023-02-20,2023,1,8,S3,14.8016,1.033068,0.0398,0.236311,0.0768,0.325655,0.0227,0.122154,0.0231,0.553276,0.0302,0.0,0.0287,4.4661,1.0046,0.3487,11.3122,-0.5925,0.0799,0.2704,0.9784,0.594,0.4551,0.0274,0.3889,0.208,0.1522,0.0687,0.5538,0.5755,7.343,3.8494,1.0744
165,2023-02-27,2023,1,9,S3,15.4067,1.124326,0.0449,0.251799,0.0936,0.306839,0.023,0.123421,0.0272,0.517954,0.0313,0.0539,0.0018,4.439,1.0154,0.2965,11.7056,0.0205,-0.0735,0.2437,0.7607,0.5861,0.5197,0.028,0.3976,0.2081,0.1621,0.0691,0.4571,0.5656,7.2449,3.7833,1.0749
166,2023-03-06,2023,1,10,S3,14.2711,0.639015,0.0253,0.252353,0.0926,0.336955,0.0232,0.121214,0.0228,0.256879,0.0157,0.0,0.0116,4.6838,1.021,0.3407,11.6014,-0.5627,-0.1455,0.2367,0.544,0.5663,0.5281,0.0282,0.403,0.21,0.1531,0.0691,0.3367,0.5394,7.0,3.6081,1.0846
167,2023-03-13,2023,1,11,S3,15.0814,0.613667,0.0244,0.257636,0.096,0.363639,0.0274,0.12688,0.0272,0.297931,0.0178,0.0,0.0,4.8236,0.9946,0.3297,12.0143,-0.5821,0.4243,0.2138,0.42,0.5477,0.5453,0.0285,0.4457,0.213,0.1625,0.0697,0.2728,0.5196,6.7701,3.4753,1.1004
168,2023-03-20,2023,1,12,S3,15.8728,1.752182,0.0677,0.263164,0.0887,0.396348,0.029,0.127869,0.0289,0.586001,0.0313,0.04,0.0,4.3922,0.977,0.2871,12.3909,-0.1362,0.2006,0.2153,0.5668,0.5572,0.5154,0.0288,0.4806,0.2174,0.1727,0.0702,0.2882,0.5202,6.8873,3.4793,1.1227
169,2023-03-27,2023,1,13,S3,16.0436,1.78945,0.0729,0.279748,0.1002,0.427348,0.0353,0.131501,0.0288,0.639283,0.0349,0.04,0.0,4.6828,0.9952,0.3164,12.3598,-0.1754,0.1644,0.2303,0.6733,0.5664,0.562,0.0295,0.5574,0.2225,0.1775,0.0709,0.3119,0.5235,7.0012,3.5015,1.1494
170,2023-04-03,2023,2,14,S3,15.2367,1.764171,0.0771,0.255082,0.0858,0.337732,0.0245,0.126015,0.0289,0.72595,0.0387,0.0,0.0086,4.8747,0.9956,0.3219,12.0374,-0.6087,0.1153,0.2424,0.7528,0.5742,0.5052,0.0288,0.4873,0.2218,0.18,0.0708,0.341,0.5307,7.098,3.55,1.1459
171,2023-04-10,2023,2,15,S3,14.8367,1.118001,0.0509,0.239417,0.0908,0.358202,0.0257,0.132255,0.0262,0.581575,0.0328,0.0,0.0,4.3662,1.0016,0.3237,11.9734,-0.5143,-0.2007,0.2412,0.6665,0.5681,0.5169,0.028,0.4673,0.2225,0.1727,0.0713,0.3353,0.5297,7.0226,3.5434,1.1491
172,2023-04-17,2023,2,16,S3,15.7221,1.220041,0.0502,0.234999,0.0932,0.332176,0.0246,0.130485,0.0273,0.552255,0.0312,0.0315,0.0133,4.4085,1.0127,0.3142,12.2073,-0.2445,0.2555,0.2229,0.6153,0.5649,0.53,0.0275,0.4476,0.2215,0.1727,0.0715,0.3253,0.5273,6.9831,3.5269,1.144
173,2023-04-24,2023,2,17,S3,15.4027,1.542193,0.0711,0.269328,0.0978,0.455122,0.0342,0.128075,0.0279,0.727141,0.0427,0.0,0.0217,4.5533,0.9765,0.3147,12.4696,-0.6449,-0.1686,0.2432,0.6909,0.5687,0.5541,0.0288,0.532,0.2273,0.1744,0.0714,0.365,0.5341,7.0299,3.5727,1.1742
174,2023-05-01,2023,2,18,S3,15.0158,1.169908,0.052,0.245091,0.0926,0.362335,0.0257,0.125549,0.0256,0.523533,0.0284,0.0,0.0073,4.5432,1.0015,0.3367,11.9438,-0.5654,0.0567,0.2385,0.638,0.5643,0.5348,0.0282,0.4876,0.2272,0.1682,0.0711,0.3319,0.5295,6.9759,3.5419,1.1735
175,2023-05-08,2023,2,19,S3,14.5027,1.182749,0.0548,0.24209,0.0841,0.319331,0.0232,0.117694,0.0242,0.573817,0.0336,0.0,0.0,4.625,0.9802,0.3302,11.9357,-0.5687,-0.3279,0.2388,0.6226,0.5607,0.492,0.0279,0.444,0.2246,0.1607,0.0701,0.3328,0.5283,6.9308,3.5335,1.1601
176,2023-05-15,2023,2,20,S3,14.6678,1.194571,0.0501,0.235851,0.0814,0.328095,0.0259,0.129668,0.0252,0.590079,0.0357,0.0,0.0091,4.6696,1.0022,0.2471,12.1866,-0.5315,-0.4082,0.2332,0.5907,0.5577,0.471,0.0275,0.4504,0.223,0.16,0.0706,0.3418,0.528,6.8935,3.532,1.1517
177,2023-05-22,2023,2,21,S3,15.4247,1.130879,0.0514,0.264434,0.0983,0.342527,0.0237,0.133164,0.0258,0.541862,0.031,0.0,0.0,4.2847,1.0001,0.2969,12.4184,-0.5049,0.0637,0.2235,0.5799,0.5535,0.5443,0.0286,0.432,0.2225,0.1616,0.0713,0.3286,0.5252,6.8422,3.513,1.1493
178,2023-05-29,2023,2,22,S3,16.4179,1.596346,0.0663,0.307854,0.1042,0.447498,0.0326,0.141679,0.029,0.798311,0.0466,0.08,0.0187,4.6052,0.971,0.299,12.6906,0.1651,-0.1618,0.2268,0.6477,0.5595,0.5863,0.0305,0.5089,0.2278,0.1725,0.0726,0.3827,0.5356,6.9161,3.5829,1.1765
179,2023-06-05,2023,2,23,S3,14.4447,0.630169,0.0253,0.229327,0.0842,0.3118,0.0215,0.123536,0.0247,0.296382,0.0189,0.0,0.0,4.5104,0.9953,0.2664,12.0697,-0.5005,-0.3978,0.2266,0.4817,0.5421,0.5029,0.0281,0.4371,0.2246,0.1642,0.0716,0.3048,0.5161,6.7008,3.4523,1.1602
180,2023-06-12,2023,2,24,S3,14.7579,0.663179,0.0265,0.25614,0.0991,0.291466,0.0202,0.118311,0.0238,0.259044,0.0156,0.0,0.0,4.7954,0.9963,0.3027,12.1245,-0.5627,0.1081,0.2092,0.3963,0.5274,0.5543,0.0284,0.392,0.2208,0.1572,0.0705,0.2451,0.496,6.5193,3.318,1.1403
181,2023-06-19,2023,2,25,S3,15.0615,0.677642,0.03,0.221671,0.0829,0.285057,0.02,0.120953,0.0258,0.279245,0.0171,0.0,0.0,4.4712,0.9946,0.3253,12.2749,-0.5483,0.424,0.1933,0.3666,0.5146,0.4906,0.0271,0.3694,0.2172,0.16,0.07,0.2153,0.48,6.3613,3.2105,1.1219
182,2023-06-26,2023,2,26,S3,14.7543,0.662517,0.0279,0.24904,0.1011,0.312672,0.0226,0.125712,0.0257,0.279374,0.0154,0.0,0.0,4.5461,1.0354,0.2784,12.0291,-0.4731,0.2779,0.1979,0.3401,0.5027,0.5613,0.0278,0.3846,0.216,0.1612,0.0702,0.1906,0.4658,6.2135,3.1159,1.1157
183,2023-07-03,2023,3,27,S3,16.1133,1.684639,0.0708,0.294541,0.1029,0.390144,0.029,0.138622,0.0322,0.795019,0.0482,0.1,0.0273,4.6141,0.9776,0.3067,12.4478,0.3341,-0.0515,0.2099,0.5382,0.5154,0.5835,0.0298,0.4533,0.2194,0.1824,0.0716,0.306,0.4832,6.3709,3.2324,1.1335
184,2023-07-10,2023,3,28,S3,15.2004,1.186589,0.0508,0.210653,0.085,0.289087,0.0235,0.117417,0.0238,0.536931,0.0298,0.0512,0.0179,4.6941,0.9817,0.2818,12.0359,-0.1066,0.0018,0.2151,0.5478,0.5167,0.506,0.0271,0.4311,0.2164,0.1663,0.0704,0.3023,0.4855,6.3874,3.2475,1.1176
185,2023-07-17,2023,3,29,S3,14.4872,1.17202,0.0484,0.228303,0.0874,0.253947,0.0191,0.110265,0.0215,0.536224,0.032,0.0,0.0,4.638,0.9581,0.2869,11.6634,-0.5476,0.1775,0.2205,0.5411,0.5176,0.5017,0.027,0.3787,0.2116,0.151,0.0689,0.3089,0.4875,6.3982,3.2606,1.0928
186,2023-07-24,2023,3,30,S3,14.6983,1.381369,0.0623,0.234833,0.0855,0.265687,0.0192,0.104488,0.0242,0.619234,0.0348,0.0,0.0,4.3448,0.9821,0.3304,11.7494,-0.5252,0.2244,0.2211,0.6068,0.5229,0.4921,0.0272,0.3554,0.2084,0.152,0.0673,0.3238,0.4937,6.4636,3.3021,1.0765
187,2023-07-31,2023,3,31,S3,14.0638,1.447647,0.0561,0.222892,0.0897,0.216231,0.0163,0.102125,0.0203,0.634776,0.0404,0.0,0.0,4.6946,0.9947,0.2906,11.384,-0.51,-0.0687,0.2317,0.612,0.529,0.5094,0.0268,0.3177,0.2024,0.1402,0.066,0.3551,0.4999,6.5392,3.3441,1.0455
188,2023-08-07,2023,3,32,S3,13.6547,1.066665,0.0492,0.215133,0.0854,0.201002,0.0142,0.098847,0.0193,0.525385,0.0285,0.0,0.0,4.3945,0.9863,0.3115,11.0043,-0.4812,0.0068,0.2288,0.5807,0.5262,0.4931,0.0264,0.28,0.1964,0.1311,0.0648,0.3266,0.4995,6.5049,3.3414,1.0142
189,2023-08-14,2023,3,33,S3,13.3345,1.029648,0.0409,0.197487,0.0693,0.218474,0.0179,0.100044,0.0224,0.508988,0.0301,0.0,0.0484,4.6715,0.9913,0.2658,10.8849,-0.6037,0.0601,0.2245,0.5225,0.5229,0.4161,0.0255,0.2992,0.1927,0.1364,0.0641,0.3157,0.4983,6.4633,3.3329,0.9953
190,2023-08-21,2023,3,34,S3,14.9432,1.299258,0.054,0.211222,0.0847,0.288128,0.0223,0.122772,0.0258,0.615818,0.038,0.06,0.0087,4.3896,0.9902,0.3417,11.6428,0.0075,0.1108,0.2129,0.555,0.5259,0.4713,0.0258,0.3501,0.1944,0.1499,0.0661,0.3407,0.503,6.5008,3.3645,1.004
191,2023-08-28,2023,3,35,S3,14.9113,1.425232,0.0634,0.236251,0.0867,0.254093,0.0191,0.113516,0.0221,0.691593,0.0428,0.06,0.0,4.5724,1.0258,0.3178,11.5744,0.061,-0.0266,0.2215,0.6199,0.5313,0.4915,0.0269,0.3425,0.1935,0.1447,0.0664,0.3747,0.511,6.5671,3.4182,0.9997
192,2023-09-04,2023,3,36,S3,14.6031,1.055941,0.0424,0.230302,0.0864,0.268067,0.0205,0.108594,0.021,0.397903,0.0245,0.07,0.0093,4.3811,0.9943,0.3036,11.3256,0.1267,-0.024,0.2174,0.5515,0.528,0.4942,0.027,0.3518,0.1938,0.1386,0.0661,0.3222,0.5016,6.5269,3.3549,1.001
193,2023-09-11,2023,3,37,S3,13.4068,0.554904,0.0255,0.191936,0.0732,0.181207,0.0148,0.092826,0.0211,0.227176,0.0136,0.0,0.0,4.407,1.0007,0.3204,10.7792,-0.466,0.276,0.2102,0.4296,0.5114,0.4342,0.0254,0.301,0.1877,0.136,0.0642,0.2476,0.4806,6.3212,3.2145,0.9698
194,2023-09-18,2023,3,38,S3,13.9067,0.598894,0.0238,0.1903,0.0734,0.184704,0.0149,0.098732,0.0214,0.225535,0.0126,0.0543,0.0,4.696,0.9982,0.2824,11.0491,-0.0067,0.2419,0.1886,0.3545,0.4978,0.4231,0.0248,0.2792,0.1831,0.1355,0.0636,0.1987,0.4619,6.1534,3.0899,0.9456
195,2023-09-25,2023,3,39,S3,12.5411,0.552384,0.0227,0.184779,0.063,0.163525,0.0115,0.101187,0.0204,0.215669,0.0115,0.0,0.002,4.6311,0.9986,0.3362,10.5333,-0.4961,0.0955,0.192,0.3077,0.4841,0.373,0.0244,0.2363,0.1775,0.1322,0.0635,0.165,0.4447,5.984,2.9746,0.917
196,2023-10-02,2023,4,40,S3,13.1413,0.987276,0.0447,0.17592,0.0581,0.188005,0.0141,0.09629,0.0213,0.472315,0.0265,0.0,0.0,4.5065,1.0344,0.3082,10.7297,-0.4378,0.3438,0.1907,0.3911,0.4839,0.3409,0.0239,0.2422,0.1749,0.1334,0.0629,0.2045,0.4478,5.9817,2.9956,0.9037
197,2023-10-09,2023,4,41,S3,13.0893,1.067729,0.0486,0.200478,0.0775,0.17924,0.0147,0.105944,0.0229,0.486629,0.0279,0.0,0.0158,4.829,0.9417,0.3128,11.0837,-0.617,-0.0773,0.2063,0.456,0.4857,0.423,0.0248,0.2506,0.1721,0.139,0.0635,0.2337,0.4515,6.0036,3.0198,0.8892
198,2023-10-16,2023,4,42,S3,13.4301,1.030002,0.0407,0.178427,0.0589,0.191327,0.0157,0.105524,0.0242,0.506917,0.0295,0.0,0.0069,4.5813,0.9548,0.3093,10.9745,-0.5456,0.3246,0.1993,0.4528,0.4864,0.3543,0.0241,0.2645,0.1708,0.146,0.0639,0.2578,0.4558,6.0121,3.049,0.8822
199,2023-10-23,2023,4,43,S3,13.7304,1.129425,0.0488,0.202032,0.071,0.178278,0.0133,0.095903,0.0213,0.475514,0.0257,0.0354,0.0134,4.5493,0.9791,0.31,11.1177,-0.231,0.1085,0.1992,0.4911,0.4893,0.3958,0.025,0.2471,0.1687,0.1404,0.0631,0.2568,0.4578,6.0486,3.0624,0.8712
200,2023-10-30,2023,4,44,S3,14.4161,0.982912,0.0376,0.207511,0.072,0.181501,0.0143,0.104773,0.0214,0.492954,0.0264,0.0453,0.0,4.5817,1.0003,0.338,11.1537,-0.1096,0.6542,0.1885,0.4568,0.4885,0.4089,0.0255,0.2497,0.1672,0.1377,0.0635,0.2592,0.4606,6.0386,3.0811,0.8635
201,2023-11-06,2023,4,45,S3,13.2475,1.049763,0.041,0.199595,0.0685,0.209125,0.0148,0.112494,0.0225,0.541067,0.0323,0.0,0.018,4.4524,1.0003,0.3319,11.2962,-0.5524,-0.2385,0.207,0.4548,0.4894,0.3954,0.0253,0.255,0.1681,0.1398,0.0647,0.2839,0.4658,6.0495,3.1159,0.8681
202,2023-11-13,2023,4,46,S3,13.5163,1.151743,0.0454,0.206647,0.071,0.209865,0.0145,0.105849,0.0211,0.562015,0.0293,0.0,0.0326,4.6851,0.985,0.3425,11.5269,-0.6541,-0.1379,0.2058,0.4755,0.4926,0.4041,0.0255,0.2549,0.1689,0.1365,0.0647,0.2872,0.4716,6.0884,3.1543,0.8722
203,2023-11-20,2023,4,47,S3,13.6528,1.029387,0.044,0.197854,0.0661,0.221091,0.0171,0.098523,0.0191,0.488026,0.0283,0.0,0.0,4.5822,0.9923,0.3321,11.3125,-0.5245,0.0838,0.2037,0.4799,0.4925,0.3837,0.0252,0.2795,0.1703,0.1285,0.0639,0.2849,0.4724,6.0883,3.16,0.8798
204,2023-11-27,2023,4,48,S3,18.4557,2.894217,0.1131,0.36769,0.1306,0.519644,0.0371,0.168617,0.0349,1.367171,0.073,0.18,0.0,4.5167,1.0204,0.3454,13.1197,1.3086,0.0794,0.2139,0.8251,0.5259,0.6748,0.0315,0.4843,0.1885,0.1746,0.0701,0.4613,0.5119,6.5002,3.4239,0.9737
205,2023-12-04,2023,4,49,S3,13.9207,0.539666,0.0201,0.208188,0.0722,0.23526,0.0183,0.110398,0.0235,0.2357,0.0122,0.0,0.0267,4.6793,1.0006,0.3297,10.9285,-0.5815,0.39,0.2287,0.5535,0.5089,0.4656,0.0275,0.3948,0.1874,0.1615,0.0687,0.3251,0.4904,6.291,3.2801,0.9682
206,2023-12-11,2023,4,50,S3,13.5036,0.627077,0.0276,0.20499,0.0743,0.24563,0.0185,0.108459,0.0243,0.255443,0.0138,0.0,0.0,4.3587,1.0037,0.3856,11.2715,-0.5233,-0.1337,0.2139,0.4414,0.4965,0.4336,0.0261,0.356,0.1873,0.1575,0.0676,0.25,0.4731,6.137,3.1644,0.9674
207,2023-12-18,2023,4,51,S3,13.4531,0.601268,0.0251,0.197665,0.0746,0.25431,0.017,0.108253,0.0232,0.240658,0.0144,0.0,0.0281,4.1964,0.9982,0.3126,11.1036,-0.5317,0.181,0.2007,0.3673,0.4845,0.4282,0.0254,0.3242,0.1877,0.1519,0.0668,0.2075,0.4567,5.9886,3.0545,0.9698
208,2023-12-25,2023,4,52,S3,17.924,2.465312,0.1045,0.350381,0.1187,0.597607,0.0425,0.158555,0.0331,1.154423,0.0633,0.15,0.0,4.8138,1.0055,0.3722,13.0078,0.9101,0.2325,0.2105,0.7204,0.5122,0.6293,0.031,0.5561,0.2063,0.1805,0.0712,0.3763,0.4902,6.3318,3.2789,1.0658
209,2024-01-01,2024,1,1,S3,14.9997,1.813518,0.0741,0.266128,0.1013,0.380276,0.0252,0.135947,0.0291,0.827493,0.0498,0.0,0.0291,4.6855,0.9669,0.3774,11.7589,-0.6987,0.1409,0.2532,0.7639,0.5264,0.5897,0.0297,0.4938,0.211,0.1821,0.0719,0.4239,0.5062,6.5066,3.3858,1.0898
210,2024-01-08,2024,1,2,S3,13.708,1.0099,0.0384,0.228944,0.082,0.256861,0.0193,0.109076,0.024,0.520914,0.0273,0.0,0.0026,4.3533,1.012,0.336,11.0026,-0.4774,-0.1922,0.2462,0.6105,0.5225,0.4934,0.0278,0.4091,0.2073,0.167,0.0697,0.3628,0.5048,6.4589,3.3764,1.071
211,2024-01-15,2024,1,3,S3,14.3308,1.085815,0.0433,0.230644,0.0859,0.280954,0.0206,0.104628,0.0223,0.558949,0.0322,0.0,0.0052,4.152,0.9983,0.4006,11.3276,-0.5322,0.2816,0.2271,0.5508,0.5209,0.4921,0.0273,0.3833,0.2059,0.154,0.0679,0.346,0.5057,6.4382,3.3825,1.0637
212,2024-01-22,2024,1,4,S3,13.9945,1.089815,0.0425,0.213474,0.0778,0.276728,0.0197,0.116768,0.0224,0.488104,0.0258,0.0,0.0313,4.4152,0.9766,0.3789,11.2769,-0.6381,0.2459,0.2222,0.5139,0.5194,0.4547,0.0264,0.3625,0.2045,0.1477,0.0679,0.3104,0.5024,6.4208,3.3608,1.0564
213,2024-01-29,2024,1,5,S3,14.7021,1.153577,0.0472,0.245825,0.0819,0.281655,0.0199,0.126038,0.0242,0.522039,0.0264,0.0392,0.0,4.3319,1.0295,0.3814,11.6257,-0.1448,0.1199,0.2109,0.517,0.5196,0.4658,0.0275,0.3555,0.2037,0.1504,0.0688,0.2914,0.5016,6.4231,3.3549,1.052
214,2024-02-05,2024,1,6,S3,14.8255,3.771635,0.1597,0.22573,0.075,0.29778,0.019,0.122307,0.0221,1.571448,0.0916,0.0,0.0,4.3341,0.951,0.3654,11.3978,-0.5606,0.0409,0.2663,1.0763,0.5619,0.4367,0.027,0.3436,0.204,0.145,0.0691,0.5395,0.5444,6.9461,3.6418,1.0536
215,2024-02-12,2024,1,7,S3,16.104,3.944595,0.1621,0.247807,0.0853,0.301954,0.0229,0.113933,0.0211,1.828199,0.1016,0.05,0.0,4.2903,0.9716,0.3634,11.5295,-0.0804,0.0452,0.2862,1.3957,0.6021,0.478,0.0278,0.3757,0.2045,0.1391,0.0684,0.7282,0.5903,7.4431,3.9484,1.0563
216,2024-02-19,2024,1,8,S3,15.6637,1.168494,0.0426,0.234879,0.087,0.326376,0.0213,0.114331,0.022,0.550225,0.029,0.0293,0.009,4.3928,0.9695,0.3663,11.9899,-0.3258,-0.0157,0.2563,0.9787,0.5944,0.4941,0.0275,0.3744,0.2064,0.1391,0.068,0.5522,0.5804,7.3474,3.8826,1.0661
217,2024-02-26,2024,1,9,S3,15.2498,1.142939,0.0436,0.251432,0.0864,0.321623,0.0208,0.13254,0.0278,0.571311,0.0314,0.0,0.0,4.4824,0.9927,0.381,12.0034,-0.5794,0.1282,0.2425,0.7545,0.5869,0.4947,0.028,0.3697,0.2077,0.1574,0.0696,0.4562,0.5729,7.2541,3.8324,1.0727
218,2024-03-04,2024,1,10,S3,15.1447,0.684537,0.0272,0.272102,0.0949,0.338385,0.0232,0.136569,0.0262,0.308475,0.0178,0.0,0.0127,4.2258,0.9853,0.4039,12.3591,-0.6285,0.0062,0.225,0.55,0.5683,0.5337,0.029,0.3905,0.2097,0.1614,0.0709,0.3445,0.5499,7.0251,3.678,1.0832
219,2024-03-11,2024,1,11,S3,14.5366,0.620215,0.0227,0.242476,0.0789,0.357535,0.0255,0.126941,0.0269,0.306168,0.0182,0.0,0.0,4.4765,0.9699,0.382,12.176,-0.61,-0.1697,0.216,0.415,0.5497,0.4681,0.0281,0.422,0.2125,0.1657,0.0709,0.279,0.5294,6.7951,3.541,1.0975
220,2024-03-18,2024,1,12,S3,14.7748,1.039562,0.0439,0.260394,0.0864,0.346109,0.0237,0.129249,0.0253,0.374688,0.0205,0.04,0.023,4.7257,0.9631,0.3626,12.1565,-0.3125,-0.2097,0.2126,0.4461,0.5442,0.4894,0.0286,0.4193,0.2141,0.1627,0.0711,0.2488,0.5162,6.7274,3.4527,1.1059
221,2024-03-25,2024,1,13,S3,15.8709,1.82593,0.0739,0.309915,0.1043,0.425011,0.0305,0.138931,0.0273,0.688228,0.0357,0.04,0.0,4.3895,0.9828,0.3996,12.7108,-0.2193,-0.1504,0.2224,0.6118,0.5554,0.5756,0.0306,0.4829,0.2197,0.1677,0.0722,0.2914,0.5225,6.8654,3.4947,1.135
222,2024-04-01,2024,2,14,S3,15.4633,1.628891,0.0661,0.244341,0.0828,0.364299,0.0236,0.127744,0.0249,0.79663,0.0418,0.0,0.0,4.4625,1.0491,0.4038,12.4547,-0.5595,0.0444,0.2279,0.6642,0.5618,0.4942,0.0287,0.4448,0.2211,0.1624,0.0718,0.3413,0.5331,6.9446,3.5662,1.1419
223,2024-04-08,2024,2,15,S3,15.2805,1.158116,0.0404,0.242298,0.0752,0.378608,0.0259,0.121811,0.0244,0.537036,0.0307,0.0,0.0,4.3717,1.036,0.4005,12.4927,-0.5605,-0.0054,0.2195,0.5657,0.5579,0.4432,0.028,0.4503,0.223,0.1583,0.071,0.3268,0.5294,6.8958,3.5413,1.1518
224,2024-04-15,2024,2,16,S3,15.0472,1.242502,0.0456,0.262515,0.0837,0.349429,0.022,0.119527,0.022,0.593116,0.0318,0.0,0.0,4.41,0.9918,0.4043,12.3048,-0.6031,0.0431,0.2195,0.5372,0.5562,0.472,0.0286,0.4148,0.2229,0.1487,0.0702,0.3226,0.5292,6.8751,3.5399,1.1513
